Accession	Title	Type	Organism	Assays	Release Date	Processed Data	Raw Data	Present in Atlas	ArrayExpress URL
E-GEOD-30096	Transcription profiling by array of Arabidopsis roots after growth in low pH media	transcription profiling by array	Arabidopsis thaliana	16	2011-11-23	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-30096/E-GEOD-30096.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-30096/E-GEOD-30096.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-30096/
E-GEOD-30095	Transcription profiling by array of Arabidopsis root cells after growth in low pH conditions	transcription profiling by array	Arabidopsis thaliana	30	2011-11-23	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-30095/E-GEOD-30095.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-30095/E-GEOD-30095.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-30095/
E-GEOD-30091	Transcription profiling by array of Arabidopsis roots after protoplasting	transcription profiling by array	Arabidopsis thaliana	5	2011-11-23	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-30091/E-GEOD-30091.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-30091/E-GEOD-30091.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-30091/
E-GEOD-19244	Transcription profiling by array of Arabidopsis des1-1 mutants	transcription profiling by array	Arabidopsis thaliana	6	2011-11-23	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-19244/E-GEOD-19244.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-19244/E-GEOD-19244.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-19244/
E-GEOD-25396	Transcription profiling by array of Arabidopsis overexpressing AtGATA2 or mutant for bri1	transcription profiling by array	Arabidopsis thaliana	9	2011-11-09	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-25396/E-GEOD-25396.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-25396/E-GEOD-25396.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-25396/
E-GEOD-29814	Transcription profiling by array of Arabidopsis speechless, scrm-D and scrm-D;mute mutant seedlings	transcription profiling by array	Arabidopsis thaliana	12	2011-11-08	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-29814/E-GEOD-29814.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-29814/E-GEOD-29814.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-29814/
E-GEOD-33402	Exogenous slaicylic acid (SA) treatment of Arabidopsis thaliana Col-0	transcription profiling by array	Arabidopsis thaliana	7	2011-11-03	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-33402/E-GEOD-33402.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-33402/E-GEOD-33402.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-33402/
E-GEOD-32659	Expression data from arabidopsis root in response to boron toxicity	transcription profiling by array	Arabidopsis thaliana	6	2011-11-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-32659/E-GEOD-32659.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-32659/E-GEOD-32659.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-32659/
E-MEXP-3404	Transcription profiling by array of Arabidopsis after treatment with cycloheximide and abscisic acid	transcription profiling by array	Arabidopsis thaliana	4	2011-10-30	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-3404/E-MEXP-3404.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-3404/E-MEXP-3404.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-3404/
E-MEXP-2965	Transcription profiling by array of Arabidopsis overexpressing MYB96 or myb96 knock out mutants	transcription profiling by array	Arabidopsis thaliana	9	2011-10-30	Data is not available	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-2965/E-MEXP-2965.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-2965/
E-GEOD-29941	Transcription profiling by array of Arabidopsis after growth in hypoxic conditions	transcription profiling by array	Arabidopsis thaliana	18	2011-10-22	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-29941/E-GEOD-29941.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-29941/E-GEOD-29941.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-29941/
E-GEOD-29187	Transcription profiling by array of Arabidopsis overexpressing RAP2.12 or with RAP2.12 and RAP2.2 silenced after growth in hypoxic conditions	transcription profiling by array	Arabidopsis thaliana	18	2011-10-13	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-29187/E-GEOD-29187.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-29187/E-GEOD-29187.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-29187/
E-GEOD-32672	Transcription profiling by array of Arabidopsis mutant for smg7	transcription profiling by array	Arabidopsis thaliana	4	2011-10-06	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-32672/E-GEOD-32672.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-32672/E-GEOD-32672.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-32672/
E-GEOD-32671	Transcription profiling by array of Arabidopsis mutant for smg5 or with RNAi-mediated knock-down of upf2	transcription profiling by array	Arabidopsis thaliana	6	2011-10-06	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-32671/E-GEOD-32671.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-32671/E-GEOD-32671.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-32671/
E-GEOD-29086	Transcription profiling by array of Arabidopsis Kas-1 and Tsu-1 ecotypes in response to iron deficiency	transcription profiling by array	Arabidopsis thaliana	18	2011-10-05	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-29086/E-GEOD-29086.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-29086/E-GEOD-29086.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-29086/
E-GEOD-26983	Transcription profiling by array of Arabidopsis expressing SOS1, M6PR or CBF3 under the control of the 35S promoter	transcription profiling by array	Arabidopsis thaliana	24	2011-10-05	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-26983/E-GEOD-26983.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-26983/E-GEOD-26983.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-26983/
E-GEOD-24781	Transcription profiling by array of Arabidopsis mutant for wox4	transcription profiling by array	Arabidopsis thaliana	12	2011-09-29	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-24781/E-GEOD-24781.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-24781/E-GEOD-24781.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-24781/
E-MEXP-3138	Transcription profiling by array of nucellus tissue surrounding the megaspore mother cell in Arabidopsis thaliana	transcription profiling by array	Arabidopsis thaliana	4	2011-09-23	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-3138/E-MEXP-3138.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-3138/E-MEXP-3138.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-3138/
E-MEXP-3137	Transcription profiling by array of Arabidopsis laser microdissected megaspore mother cells	transcription profiling by array	Arabidopsis thaliana	4	2011-09-23	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-3137/E-MEXP-3137.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-3137/E-MEXP-3137.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-3137/
E-GEOD-30309	Transcription profiling by array of Arabidopsis overexpressing RDK4	transcription profiling by array	Arabidopsis thaliana	4	2011-09-21	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-30309/E-GEOD-30309.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-30309/E-GEOD-30309.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-30309/
E-GEOD-30223	Transcription profiling by array of Arabidopsis seeds during the germination ripening, stratification and germination	transcription profiling by array	Arabidopsis thaliana	30	2011-09-08	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-30223/E-GEOD-30223.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-30223/E-GEOD-30223.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-30223/
E-GEOD-29433	Transcription profiling by array of Arabidopsis mutant for myb3r1 and myb3r4	transcription profiling by array	Arabidopsis thaliana	6	2011-09-06	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-29433/E-GEOD-29433.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-29433/E-GEOD-29433.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-29433/
E-MEXP-3309	Transcription profiling by array of Arabidopsis tim23 knock-out and over-expressing plants compared to wild-type	transcription profiling by array	Arabidopsis thaliana	9	2011-09-01	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-3309/E-MEXP-3309.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-3309/E-MEXP-3309.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-3309/
E-GEOD-27687	Transcription profiling by array of Arabidopsis cdkf;1-2 mutant	transcription profiling by array	Arabidopsis thaliana	6	2011-08-31	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-27687/E-GEOD-27687.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-27687/E-GEOD-27687.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-27687/
E-GEOD-24763	Expression data from NPA treated stems of Arabidopsis thaliana	transcription profiling by array	Arabidopsis thaliana	6	2011-08-31	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-24763/E-GEOD-24763.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-24763/E-GEOD-24763.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-24763/
E-GEOD-24214	Transcription profiling by array of Arabidopsis expressing mutant forms of beet curly-top virus L2 protein	transcription profiling by array	Arabidopsis thaliana	9	2011-08-29	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-24214/E-GEOD-24214.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-24214/E-GEOD-24214.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-24214/
E-GEOD-23331	Transcription profiling by array of Arabidopsis mutant for vtc1 and/or abi4, or vtc2	transcription profiling by array	Arabidopsis thaliana	27	2011-08-25	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-23331/E-GEOD-23331.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-23331/E-GEOD-23331.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-23331/
E-GEOD-23330	Transcription profiling by array of Arabidopsis mutant for vtc1 or abi4	transcription profiling by array	Arabidopsis thaliana	10	2011-08-25	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-23330/E-GEOD-23330.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-23330/E-GEOD-23330.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-23330/
E-GEOD-23329	Transcription profiling by array of Arabidopsis mutant for abi4 and/or vtc2	transcription profiling by array	Arabidopsis thaliana	17	2011-08-25	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-23329/E-GEOD-23329.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-23329/E-GEOD-23329.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-23329/
E-GEOD-31537	Analysis of gene expression in the nectarless mutant cwinv4-1	transcription profiling by array	Arabidopsis thaliana	3	2011-08-21	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-31537/E-GEOD-31537.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-31537/E-GEOD-31537.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-31537/
E-GEOD-26297	Transcription profiling by array of Arabidopsis mutant for ckh1 and ckh2 after treatment with kinetin	transcription profiling by array	Arabidopsis thaliana	20	2011-08-16	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-26297/E-GEOD-26297.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-26297/E-GEOD-26297.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-26297/
E-GEOD-16765	Transcription profiling by array of Arabidopsis Columbia and Wassilewskija ecotypes and gl1-1 after salt stress treatment	transcription profiling by array	Arabidopsis thaliana	12	2011-08-15	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-16765/E-GEOD-16765.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-16765/E-GEOD-16765.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-16765/
E-MTAB-375	Transcription profiling by array of Arabidopsis after exposure to different temperatures and light levels	transcription profiling by array	Arabidopsis thaliana	177	2011-08-09	https://www.ebi.ac.uk/arrayexpress/files/E-MTAB-375/E-MTAB-375.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MTAB-375/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-375/
E-MEXP-3293	Transcription profiling by array of Arabidopsis mutant for ant1 and seu3	transcription profiling by array	Arabidopsis thaliana	16	2011-08-01	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-3293/E-MEXP-3293.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-3293/E-MEXP-3293.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-3293/
E-GEOD-30712	Expression data from Arabidopsis thaliana under dark and far-red light	transcription profiling by array	Arabidopsis thaliana	16	2011-08-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-30712/E-GEOD-30712.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-30712/E-GEOD-30712.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-30712/
E-GEOD-30492	Transcription profiling by array of Arabidopsis mutant for seuss and/or aintegumenta	transcription profiling by array	Arabidopsis thaliana	16	2011-07-31	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-30492/E-GEOD-30492.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-30492/E-GEOD-30492.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-30492/
E-GEOD-23555	Transcription profiling by array of Arabidopsis expressing SND1XVE or VND7XVE after treatment with cylcohexamide and estradiol	transcription profiling by array	Arabidopsis thaliana	8	2011-07-31	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-23555/E-GEOD-23555.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-23555/E-GEOD-23555.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-23555/
E-GEOD-31033	Transcription profiling by array of Arabidopsis mutant for frb1	transcription profiling by array	Arabidopsis thaliana	6	2011-07-29	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-31033/E-GEOD-31033.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-31033/E-GEOD-31033.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-31033/
E-MEXP-3053	Transcription profiling by array of Arabidopsis mutant for wee1 after treatment with hydroxyurea	transcription profiling by array	Arabidopsis thaliana	12	2011-07-24	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-3053/E-MEXP-3053.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-3053/E-MEXP-3053.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-3053/
E-MEXP-3048	Transcription profiling by array of Arabidopsis mutant for wee1 after treatment with hydroxyurea	transcription profiling by array	Arabidopsis thaliana	12	2011-07-24	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-3048/E-MEXP-3048.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-3048/E-MEXP-3048.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-3048/
E-MEXP-3283	Transcription profiling by array of Arabidopsis mutant for axr3 after treatment with naphthalene-1-acetic acid	transcription profiling by array	Arabidopsis thaliana	8	2011-07-04	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-3283/E-MEXP-3283.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-3283/E-MEXP-3283.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-3283/
E-GEOD-27508	Transcription profiling by array of young and old hypocotyls from Arabidopsis after treatment with auxin	transcription profiling by array	Arabidopsis thaliana	12	2011-06-19	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-27508/E-GEOD-27508.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-27508/E-GEOD-27508.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-27508/
E-MEXP-2760	Transcription profiling by array of Arabidopsis thaliana Multiprotein Bridging Factor 1c knock out plants following heat stress	transcription profiling by array	Arabidopsis thaliana	18	2011-06-09	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-2760/E-MEXP-2760.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-2760/E-MEXP-2760.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-2760/
E-GEOD-29699	Transcription profiling by array of Arabidopsis after treatment with gibberellin or paclobutrazol	transcription profiling by array	Arabidopsis thaliana	6	2011-06-03	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-29699/E-GEOD-29699.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-29699/E-GEOD-29699.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-29699/
E-GEOD-25067	Transcription profiling by array of Arabidopsis mutant for ddm1	transcription profiling by array	Arabidopsis thaliana	12	2011-06-03	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-25067/E-GEOD-25067.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-25067/E-GEOD-25067.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-25067/
E-MTAB-641	Transcription profiling by array of Arabidopsis mutant for agb1 after infection with Plectosphaerella cucumerina	transcription profiling by array	Arabidopsis thaliana	18	2011-06-01	Data is not available	https://www.ebi.ac.uk/arrayexpress/files/E-MTAB-641/E-MTAB-641.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-641/
E-MTAB-542	Transcription profiling by array of Arabidopsis plants inccoculated with Ralstonia solanacearum hrpB strain (avirulent strain) and 5 days (25% of wilted leaves) after challenge inoculation with the GMI1000 virulent R. solanacearum strain	transcription profiling by array	Arabidopsis thaliana	8	2011-06-01	https://www.ebi.ac.uk/arrayexpress/files/E-MTAB-542/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-MTAB-542/E-MTAB-542.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-542/
E-MEXP-2792	Gene expression profiling of Arabidopsis Atwrky12 mutants stems	transcription profiling by array	Arabidopsis thaliana	9	2011-06-01	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-2792/E-MEXP-2792.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-2792/E-MEXP-2792.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-2792/
E-MEXP-1400	Transcription profiling by array of Arabidopsis overexpressing LBD16 and LBD18 to investigate downstream genes	transcription profiling by array	Arabidopsis thaliana	12	2011-06-01	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1400/E-MEXP-1400.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1400/E-MEXP-1400.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-1400/
E-MEXP-1399	Transcription profiling by array of Arabidopsis lbd16, lbd18 single and lbd16 lbd18 double mutant seedlings	transcription profiling by array	Arabidopsis thaliana	12	2011-06-01	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1399/E-MEXP-1399.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1399/E-MEXP-1399.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-1399/
